condition,algorithm,snr_db,sample_id,error_m,est_x_m,est_y_m
11000Hz_1,CBF,-5,bubble 07 11000Hz .wav,2.800187,2.750000,1.527778
11000Hz_1,MVDR,-5,bubble 07 11000Hz .wav,2.059681,-2.027778,0.638889
11000Hz_1,MUSIC,-5,bubble 07 11000Hz .wav,0.969042,-0.444444,0.138889
11000Hz_1,MUSIC_CSDM,-5,bubble 07 11000Hz .wav,2.059681,-2.027778,0.638889
11000Hz_1,CBF,-10,bubble 07 11000Hz .wav,1.199601,-0.888889,0.194444
11000Hz_1,MVDR,-10,bubble 07 11000Hz .wav,1.044164,-0.916667,0.500000
11000Hz_1,MUSIC,-10,bubble 07 11000Hz .wav,1.901916,-1.888889,1.222222
11000Hz_1,MUSIC_CSDM,-10,bubble 07 11000Hz .wav,1.044164,-0.916667,0.500000
11000Hz_1,CBF,-15,bubble 07 11000Hz .wav,1.055921,-0.944444,0.527778
11000Hz_1,MVDR,-15,bubble 07 11000Hz .wav,0.445312,-0.444444,1.027778
11000Hz_1,MUSIC,-15,bubble 07 11000Hz .wav,2.056681,1.972222,1.583333
11000Hz_1,MUSIC_CSDM,-15,bubble 07 11000Hz .wav,0.445312,-0.444444,1.027778
11000Hz_1,CBF,-20,bubble 07 11000Hz .wav,0.995747,0.916667,1.388889
11000Hz_1,MVDR,-20,bubble 07 11000Hz .wav,1.186667,0.333333,2.138889
11000Hz_1,MUSIC,-20,bubble 07 11000Hz .wav,1.320540,-0.333333,2.277778
11000Hz_1,MUSIC_CSDM,-20,bubble 07 11000Hz .wav,1.186667,0.333333,2.138889
11000Hz_1,CBF,clean,bubble 08 11000Hz .wav,2.838367,2.777778,1.583333
11000Hz_1,MVDR,clean,bubble 08 11000Hz .wav,0.141639,-0.027778,0.861111
11000Hz_1,MUSIC,clean,bubble 08 11000Hz .wav,0.283279,0.277778,1.055556
11000Hz_1,MUSIC_CSDM,clean,bubble 08 11000Hz .wav,4.334758,-0.111111,5.333333
11000Hz_1,CBF,20,bubble 08 11000Hz .wav,2.838367,2.777778,1.583333
11000Hz_1,MVDR,20,bubble 08 11000Hz .wav,0.141639,-0.027778,0.861111
11000Hz_1,MUSIC,20,bubble 08 11000Hz .wav,0.555556,0.000000,1.555556
11000Hz_1,MUSIC_CSDM,20,bubble 08 11000Hz .wav,2.494593,-2.472222,1.333333
11000Hz_1,CBF,15,bubble 08 11000Hz .wav,2.838367,2.777778,1.583333
11000Hz_1,MVDR,15,bubble 08 11000Hz .wav,0.141639,-0.027778,0.861111
11000Hz_1,MUSIC,15,bubble 08 11000Hz .wav,2.648666,-2.611111,1.444444
11000Hz_1,MUSIC_CSDM,15,bubble 08 11000Hz .wav,1.790105,-1.194444,2.333333
11000Hz_1,CBF,10,bubble 08 11000Hz .wav,2.838367,2.777778,1.583333
11000Hz_1,MVDR,10,bubble 08 11000Hz .wav,0.141639,-0.027778,0.861111
11000Hz_1,MUSIC,10,bubble 08 11000Hz .wav,1.320540,0.500000,2.222222
11000Hz_1,MUSIC_CSDM,10,bubble 08 11000Hz .wav,4.561142,1.138889,5.416667
11000Hz_1,CBF,5,bubble 08 11000Hz .wav,2.838367,2.777778,1.583333
11000Hz_1,MVDR,5,bubble 08 11000Hz .wav,0.168966,-0.027778,0.833333
11000Hz_1,MUSIC,5,bubble 08 11000Hz .wav,0.909908,-0.777778,0.527778
11000Hz_1,MUSIC_CSDM,5,bubble 08 11000Hz .wav,1.280492,-0.972222,0.166667
11000Hz_1,CBF,0,bubble 08 11000Hz .wav,1.662263,-1.638889,0.722222
11000Hz_1,MVDR,0,bubble 08 11000Hz .wav,0.141639,-0.027778,0.861111
11000Hz_1,MUSIC,0,bubble 08 11000Hz .wav,2.064732,2.055556,0.805556
11000Hz_1,MUSIC_CSDM,0,bubble 08 11000Hz .wav,0.141639,-0.027778,0.861111
11000Hz_1,CBF,-5,bubble 08 11000Hz .wav,1.363660,-0.083333,2.361111
11000Hz_1,MVDR,-5,bubble 08 11000Hz .wav,1.986451,-1.861111,1.694444
11000Hz_1,MUSIC,-5,bubble 08 11000Hz .wav,2.192334,-2.027778,1.833333
11000Hz_1,MUSIC_CSDM,-5,bubble 08 11000Hz .wav,1.986451,-1.861111,1.694444
11000Hz_1,CBF,-10,bubble 08 11000Hz .wav,0.754615,-0.083333,0.250000
11000Hz_1,MVDR,-10,bubble 08 11000Hz .wav,1.395816,1.194444,1.722222
11000Hz_1,MUSIC,-10,bubble 08 11000Hz .wav,2.925120,2.916667,1.222222
11000Hz_1,MUSIC_CSDM,-10,bubble 08 11000Hz .wav,1.178839,0.972222,1.666667
11000Hz_1,CBF,-15,bubble 08 11000Hz .wav,1.862976,1.861111,1.083333
11000Hz_1,MVDR,-15,bubble 08 11000Hz .wav,5.816709,-2.972222,6.000000
11000Hz_1,MUSIC,-15,bubble 08 11000Hz .wav,1.874331,-1.861111,1.222222
11000Hz_1,MUSIC_CSDM,-15,bubble 08 11000Hz .wav,5.816709,-2.972222,6.000000
11000Hz_1,CBF,-20,bubble 08 11000Hz .wav,2.507550,2.500000,1.194444
11000Hz_1,MVDR,-20,bubble 08 11000Hz .wav,0.492223,-0.472222,1.138889
11000Hz_1,MUSIC,-20,bubble 08 11000Hz .wav,2.487779,-2.472222,1.277778
11000Hz_1,MUSIC_CSDM,-20,bubble 08 11000Hz .wav,0.492223,-0.472222,1.138889
11000Hz_1,CBF,clean,bubble 09 11000Hz .wav,2.838367,2.777778,1.583333
11000Hz_1,MVDR,clean,bubble 09 11000Hz .wav,0.141639,-0.027778,0.861111
11000Hz_1,MUSIC,clean,bubble 09 11000Hz .wav,0.039284,-0.027778,0.972222
11000Hz_1,MUSIC_CSDM,clean,bubble 09 11000Hz .wav,0.168966,-0.027778,0.833333
11000Hz_1,CBF,20,bubble 09 11000Hz .wav,2.838367,2.777778,1.583333
11000Hz_1,MVDR,20,bubble 09 11000Hz .wav,0.141639,-0.027778,0.861111
11000Hz_1,MUSIC,20,bubble 09 11000Hz .wav,0.832407,0.361111,1.750000
11000Hz_1,MUSIC_CSDM,20,bubble 09 11000Hz .wav,0.168966,-0.027778,0.833333
11000Hz_1,CBF,15,bubble 09 11000Hz .wav,2.838367,2.777778,1.583333
11000Hz_1,MVDR,15,bubble 09 11000Hz .wav,0.141639,-0.027778,0.861111
11000Hz_1,MUSIC,15,bubble 09 11000Hz .wav,1.626365,1.611111,1.222222
11000Hz_1,MUSIC_CSDM,15,bubble 09 11000Hz .wav,0.805556,-0.555556,1.583333
11000Hz_1,CBF,10,bubble 09 11000Hz .wav,2.838367,2.777778,1.583333
11000Hz_1,MVDR,10,bubble 09 11000Hz .wav,0.141639,-0.027778,0.861111
11000Hz_1,MUSIC,10,bubble 09 11000Hz .wav,2.485296,1.166667,3.194444
11000Hz_1,MUSIC_CSDM,10,bubble 09 11000Hz .wav,4.656404,-1.388889,5.444444
11000Hz_1,CBF,5,bubble 09 11000Hz .wav,2.838367,2.777778,1.583333
11000Hz_1,MVDR,5,bubble 09 11000Hz .wav,0.141639,-0.027778,0.861111
11000Hz_1,MUSIC,5,bubble 09 11000Hz .wav,0.394796,-0.305556,1.250000
11000Hz_1,MUSIC_CSDM,5,bubble 09 11000Hz .wav,4.345158,-2.416667,4.611111
11000Hz_1,CBF,0,bubble 09 11000Hz .wav,0.527778,0.000000,1.527778
11000Hz_1,MVDR,0,bubble 09 11000Hz .wav,0.168966,-0.027778,0.833333
11000Hz_1,MUSIC,0,bubble 09 11000Hz .wav,2.691006,1.916667,2.888889
11000Hz_1,MUSIC_CSDM,0,bubble 09 11000Hz .wav,1.368179,1.361111,1.138889
11000Hz_1,CBF,-5,bubble 09 11000Hz .wav,2.298181,-1.638889,2.611111
11000Hz_1,MVDR,-5,bubble 09 11000Hz .wav,1.394710,0.972222,0.000000
11000Hz_1,MUSIC,-5,bubble 09 11000Hz .wav,1.691710,-0.833333,2.472222
11000Hz_1,MUSIC_CSDM,-5,bubble 09 11000Hz .wav,1.732496,1.694444,1.361111
11000Hz_1,CBF,-10,bubble 09 11000Hz .wav,2.513083,-2.444444,1.583333
11000Hz_1,MVDR,-10,bubble 09 11000Hz .wav,2.856253,1.861111,3.166667
11000Hz_1,MUSIC,-10,bubble 09 11000Hz .wav,2.167379,2.166667,0.944444
11000Hz_1,MUSIC_CSDM,-10,bubble 09 11000Hz .wav,2.856253,1.861111,3.166667
11000Hz_1,CBF,-15,bubble 09 11000Hz .wav,3.153604,-3.000000,0.027778
11000Hz_1,MVDR,-15,bubble 09 11000Hz .wav,1.702621,1.694444,0.833333
11000Hz_1,MUSIC,-15,bubble 09 11000Hz .wav,0.782229,-0.222222,0.250000
11000Hz_1,MUSIC_CSDM,-15,bubble 09 11000Hz .wav,1.702621,1.694444,0.833333
11000Hz_1,CBF,-20,bubble 09 11000Hz .wav,0.516697,-0.416667,1.305556
11000Hz_1,MVDR,-20,bubble 09 11000Hz .wav,0.609214,0.416667,0.555556
11000Hz_1,MUSIC,-20,bubble 09 11000Hz .wav,0.494569,-0.305556,1.388889
11000Hz_1,MUSIC_CSDM,-20,bubble 09 11000Hz .wav,0.609214,0.416667,0.555556
11000Hz_1,CBF,clean,bubble 10 11000Hz .wav,2.838367,2.777778,1.583333
11000Hz_1,MVDR,clean,bubble 10 11000Hz .wav,0.141639,-0.027778,0.861111
11000Hz_1,MUSIC,clean,bubble 10 11000Hz .wav,1.478498,-1.333333,1.638889
11000Hz_1,MUSIC_CSDM,clean,bubble 10 11000Hz .wav,4.613202,-0.138889,5.611111
11000Hz_1,CBF,20,bubble 10 11000Hz .wav,2.838367,2.777778,1.583333
11000Hz_1,MVDR,20,bubble 10 11000Hz .wav,0.141639,-0.027778,0.861111
11000Hz_1,MUSIC,20,bubble 10 11000Hz .wav,2.182987,2.111111,0.444444
11000Hz_1,MUSIC_CSDM,20,bubble 10 11000Hz .wav,0.485118,-0.444444,0.805556
11000Hz_1,CBF,15,bubble 10 11000Hz .wav,2.838367,2.777778,1.583333
11000Hz_1,MVDR,15,bubble 10 11000Hz .wav,0.141639,-0.027778,0.861111
11000Hz_1,MUSIC,15,bubble 10 11000Hz .wav,1.603430,-0.388889,2.555556
11000Hz_1,MUSIC_CSDM,15,bubble 10 11000Hz .wav,5.706356,-2.750000,6.000000
11000Hz_1,CBF,10,bubble 10 11000Hz .wav,2.838367,2.777778,1.583333
11000Hz_1,MVDR,10,bubble 10 11000Hz .wav,0.141639,-0.027778,0.861111
11000Hz_1,MUSIC,10,bubble 10 11000Hz .wav,1.196703,1.111111,1.444444
11000Hz_1,MUSIC_CSDM,10,bubble 10 11000Hz .wav,4.668733,-0.138889,5.666667
11000Hz_1,CBF,5,bubble 10 11000Hz .wav,2.838367,2.777778,1.583333
11000Hz_1,MVDR,5,bubble 10 11000Hz .wav,0.141639,-0.027778,0.861111
11000Hz_1,MUSIC,5,bubble 10 11000Hz .wav,1.769294,0.666667,2.638889
11000Hz_1,MUSIC_CSDM,5,bubble 10 11000Hz .wav,3.528106,1.555556,4.166667
11000Hz_1,CBF,0,bubble 10 11000Hz .wav,1.662263,-1.638889,0.722222
11000Hz_1,MVDR,0,bubble 10 11000Hz .wav,0.141639,-0.027778,0.861111
11000Hz_1,MUSIC,0,bubble 10 11000Hz .wav,0.943218,-0.916667,1.222222
11000Hz_1,MUSIC_CSDM,0,bubble 10 11000Hz .wav,0.300463,0.250000,1.166667
11000Hz_1,CBF,-5,bubble 10 11000Hz .wav,1.662263,-1.638889,0.722222
11000Hz_1,MVDR,-5,bubble 10 11000Hz .wav,4.684160,-2.611111,4.888889
11000Hz_1,MUSIC,-5,bubble 10 11000Hz .wav,1.534078,1.527778,0.861111
11000Hz_1,MUSIC_CSDM,-5,bubble 10 11000Hz .wav,4.722712,-2.638889,4.916667
11000Hz_1,CBF,-10,bubble 10 11000Hz .wav,1.327824,1.277778,1.361111
11000Hz_1,MVDR,-10,bubble 10 11000Hz .wav,4.420945,2.250000,4.805556
11000Hz_1,MUSIC,-10,bubble 10 11000Hz .wav,0.991476,-0.972222,1.194444
11000Hz_1,MUSIC_CSDM,-10,bubble 10 11000Hz .wav,0.784200,-0.305556,0.277778
11000Hz_1,CBF,-15,bubble 10 11000Hz .wav,1.302005,0.250000,2.277778
11000Hz_1,MVDR,-15,bubble 10 11000Hz .wav,0.733354,0.305556,0.333333
11000Hz_1,MUSIC,-15,bubble 10 11000Hz .wav,1.233846,-1.055556,1.638889
11000Hz_1,MUSIC_CSDM,-15,bubble 10 11000Hz .wav,2.338123,-2.277778,1.527778
11000Hz_1,CBF,-20,bubble 10 11000Hz .wav,1.848005,1.250000,2.361111
11000Hz_1,MVDR,-20,bubble 10 11000Hz .wav,0.916667,0.000000,1.916667
11000Hz_1,MUSIC,-20,bubble 10 11000Hz .wav,0.746390,0.527778,0.472222
11000Hz_1,MUSIC_CSDM,-20,bubble 10 11000Hz .wav,0.916667,0.000000,1.916667
11000Hz_1,CBF,clean,bubble 11 11000Hz .wav,2.838367,2.777778,1.583333
11000Hz_1,MVDR,clean,bubble 11 11000Hz .wav,0.141639,-0.027778,0.861111
11000Hz_1,MUSIC,clean,bubble 11 11000Hz .wav,2.001735,-0.083333,3.000000
11000Hz_1,MUSIC_CSDM,clean,bubble 11 11000Hz .wav,4.362526,-0.111111,5.361111
11000Hz_1,CBF,20,bubble 11 11000Hz .wav,2.838367,2.777778,1.583333
11000Hz_1,MVDR,20,bubble 11 11000Hz .wav,0.141639,-0.027778,0.861111
11000Hz_1,MUSIC,20,bubble 11 11000Hz .wav,0.448764,-0.416667,0.833333
11000Hz_1,MUSIC_CSDM,20,bubble 11 11000Hz .wav,4.462636,-2.583333,4.638889
11000Hz_1,CBF,15,bubble 11 11000Hz .wav,2.838367,2.777778,1.583333
11000Hz_1,MVDR,15,bubble 11 11000Hz .wav,0.141639,-0.027778,0.861111
11000Hz_1,MUSIC,15,bubble 11 11000Hz .wav,0.882792,0.361111,1.805556
11000Hz_1,MUSIC_CSDM,15,bubble 11 11000Hz .wav,0.141639,-0.027778,0.861111
11000Hz_1,CBF,10,bubble 11 11000Hz .wav,2.838367,2.777778,1.583333
11000Hz_1,MVDR,10,bubble 11 11000Hz .wav,0.168966,-0.027778,0.833333
11000Hz_1,MUSIC,10,bubble 11 11000Hz .wav,0.773799,0.277778,1.722222
11000Hz_1,MUSIC_CSDM,10,bubble 11 11000Hz .wav,1.083333,1.000000,0.583333
11000Hz_1,CBF,5,bubble 11 11000Hz .wav,2.838367,2.777778,1.583333
11000Hz_1,MVDR,5,bubble 11 11000Hz .wav,4.345158,-2.416667,4.611111
11000Hz_1,MUSIC,5,bubble 11 11000Hz .wav,1.167989,1.055556,0.500000
11000Hz_1,MUSIC_CSDM,5,bubble 11 11000Hz .wav,0.562457,-0.527778,0.805556
11000Hz_1,CBF,0,bubble 11 11000Hz .wav,2.838367,2.777778,1.583333
11000Hz_1,MVDR,0,bubble 11 11000Hz .wav,0.168966,-0.027778,0.833333
11000Hz_1,MUSIC,0,bubble 11 11000Hz .wav,1.548845,-1.305556,0.166667
11000Hz_1,MUSIC_CSDM,0,bubble 11 11000Hz .wav,0.141639,-0.027778,0.861111
11000Hz_1,CBF,-5,bubble 11 11000Hz .wav,1.280492,1.250000,1.277778
11000Hz_1,MVDR,-5,bubble 11 11000Hz .wav,1.068993,0.972222,0.555556
11000Hz_1,MUSIC,-5,bubble 11 11000Hz .wav,0.512197,-0.111111,1.500000
11000Hz_1,MUSIC_CSDM,-5,bubble 11 11000Hz .wav,1.068993,0.972222,0.555556
11000Hz_1,CBF,-10,bubble 11 11000Hz .wav,0.687745,-0.472222,0.500000
11000Hz_1,MVDR,-10,bubble 11 11000Hz .wav,2.863268,-2.861111,0.888889
11000Hz_1,MUSIC,-10,bubble 11 11000Hz .wav,0.840708,-0.111111,1.833333
11000Hz_1,MUSIC_CSDM,-10,bubble 11 11000Hz .wav,2.863268,-2.861111,0.888889
11000Hz_1,CBF,-15,bubble 11 11000Hz .wav,0.699427,0.083333,0.305556
11000Hz_1,MVDR,-15,bubble 11 11000Hz .wav,1.030776,-1.000000,0.750000
11000Hz_1,MUSIC,-15,bubble 11 11000Hz .wav,1.024394,-0.222222,0.000000
11000Hz_1,MUSIC_CSDM,-15,bubble 11 11000Hz .wav,1.030776,-1.000000,0.750000
11000Hz_1,CBF,-20,bubble 11 11000Hz .wav,0.455589,0.361111,0.722222
11000Hz_1,MVDR,-20,bubble 11 11000Hz .wav,1.102746,0.833333,0.277778
11000Hz_1,MUSIC,-20,bubble 11 11000Hz .wav,3.487190,-1.777778,4.000000
11000Hz_1,MUSIC_CSDM,-20,bubble 11 11000Hz .wav,1.102746,0.833333,0.277778
11000Hz_1,CBF,clean,bubble 12 11000Hz .wav,2.838367,2.777778,1.583333
11000Hz_1,MVDR,clean,bubble 12 11000Hz .wav,0.141639,-0.027778,0.861111
11000Hz_1,MUSIC,clean,bubble 12 11000Hz .wav,1.689656,1.666667,1.277778
11000Hz_1,MUSIC_CSDM,clean,bubble 12 11000Hz .wav,0.168966,-0.027778,0.833333
11000Hz_1,CBF,20,bubble 12 11000Hz .wav,2.838367,2.777778,1.583333
11000Hz_1,MVDR,20,bubble 12 11000Hz .wav,0.141639,-0.027778,0.861111
11000Hz_1,MUSIC,20,bubble 12 11000Hz .wav,0.916667,-0.916667,1.000000
11000Hz_1,MUSIC_CSDM,20,bubble 12 11000Hz .wav,0.784200,-0.722222,1.305556
11000Hz_1,CBF,15,bubble 12 11000Hz .wav,2.838367,2.777778,1.583333
11000Hz_1,MVDR,15,bubble 12 11000Hz .wav,0.141639,-0.027778,0.861111
11000Hz_1,MUSIC,15,bubble 12 11000Hz .wav,0.686061,0.250000,0.361111
11000Hz_1,MUSIC_CSDM,15,bubble 12 11000Hz .wav,0.141639,-0.027778,0.861111
11000Hz_1,CBF,10,bubble 12 11000Hz .wav,2.838367,2.777778,1.583333
11000Hz_1,MVDR,10,bubble 12 11000Hz .wav,0.141639,-0.027778,0.861111
11000Hz_1,MUSIC,10,bubble 12 11000Hz .wav,1.426437,1.416667,1.166667
11000Hz_1,MUSIC_CSDM,10,bubble 12 11000Hz .wav,1.915257,1.805556,1.638889
11000Hz_1,CBF,5,bubble 12 11000Hz .wav,1.662263,-1.638889,0.722222
11000Hz_1,MVDR,5,bubble 12 11000Hz .wav,0.141639,-0.027778,0.861111
11000Hz_1,MUSIC,5,bubble 12 11000Hz .wav,1.630392,1.583333,0.611111
11000Hz_1,MUSIC_CSDM,5,bubble 12 11000Hz .wav,0.229061,-0.222222,0.944444
11000Hz_1,CBF,0,bubble 12 11000Hz .wav,1.634882,-1.611111,0.722222
11000Hz_1,MVDR,0,bubble 12 11000Hz .wav,0.417592,-0.027778,1.416667
11000Hz_1,MUSIC,0,bubble 12 11000Hz .wav,3.450040,-2.083333,3.750000
11000Hz_1,MUSIC_CSDM,0,bubble 12 11000Hz .wav,2.353419,-2.027778,2.194444
11000Hz_1,CBF,-5,bubble 12 11000Hz .wav,2.800187,2.750000,1.527778
11000Hz_1,MVDR,-5,bubble 12 11000Hz .wav,4.331285,2.305556,4.666667
11000Hz_1,MUSIC,-5,bubble 12 11000Hz .wav,2.496448,1.694444,2.833333
11000Hz_1,MUSIC_CSDM,-5,bubble 12 11000Hz .wav,4.407923,2.361111,4.722222
11000Hz_1,CBF,-10,bubble 12 11000Hz .wav,1.776475,-1.583333,1.805556
11000Hz_1,MVDR,-10,bubble 12 11000Hz .wav,2.377882,1.888889,2.444444
11000Hz_1,MUSIC,-10,bubble 12 11000Hz .wav,1.169639,-1.166667,1.083333
11000Hz_1,MUSIC_CSDM,-10,bubble 12 11000Hz .wav,2.377882,1.888889,2.444444
11000Hz_1,CBF,-15,bubble 12 11000Hz .wav,1.850300,-1.833333,0.750000
11000Hz_1,MVDR,-15,bubble 12 11000Hz .wav,1.630392,-1.583333,0.611111
11000Hz_1,MUSIC,-15,bubble 12 11000Hz .wav,4.844894,-2.472222,5.166667
11000Hz_1,MUSIC_CSDM,-15,bubble 12 11000Hz .wav,1.630392,-1.583333,0.611111
11000Hz_1,CBF,-20,bubble 12 11000Hz .wav,0.727014,-0.083333,0.277778
11000Hz_1,MVDR,-20,bubble 12 11000Hz .wav,0.724356,0.388889,1.611111
11000Hz_1,MUSIC,-20,bubble 12 11000Hz .wav,3.539024,2.611111,3.388889
11000Hz_1,MUSIC_CSDM,-20,bubble 12 11000Hz .wav,0.724356,0.388889,1.611111
11000Hz_1,CBF,clean,bubble 13 11000Hz .wav,2.838367,2.777778,1.583333
11000Hz_1,MVDR,clean,bubble 13 11000Hz .wav,0.141639,-0.027778,0.861111
11000Hz_1,MUSIC,clean,bubble 13 11000Hz .wav,1.206016,-0.305556,2.166667
11000Hz_1,MUSIC_CSDM,clean,bubble 13 11000Hz .wav,0.062113,-0.027778,0.944444
11000Hz_1,CBF,20,bubble 13 11000Hz .wav,2.838367,2.777778,1.583333
11000Hz_1,MVDR,20,bubble 13 11000Hz .wav,0.141639,-0.027778,0.861111
11000Hz_1,MUSIC,20,bubble 13 11000Hz .wav,0.871797,0.444444,1.750000
11000Hz_1,MUSIC_CSDM,20,bubble 13 11000Hz .wav,0.062113,-0.027778,0.944444
11000Hz_1,CBF,15,bubble 13 11000Hz .wav,2.838367,2.777778,1.583333
11000Hz_1,MVDR,15,bubble 13 11000Hz .wav,0.141639,-0.027778,0.861111
11000Hz_1,MUSIC,15,bubble 13 11000Hz .wav,0.901388,0.500000,0.250000
11000Hz_1,MUSIC_CSDM,15,bubble 13 11000Hz .wav,0.062113,-0.027778,0.944444
11000Hz_1,CBF,10,bubble 13 11000Hz .wav,1.662263,-1.638889,0.722222
11000Hz_1,MVDR,10,bubble 13 11000Hz .wav,0.141639,-0.027778,0.861111
11000Hz_1,MUSIC,10,bubble 13 11000Hz .wav,1.591111,-1.111111,2.138889
11000Hz_1,MUSIC_CSDM,10,bubble 13 11000Hz .wav,0.889323,0.694444,0.444444
11000Hz_1,CBF,5,bubble 13 11000Hz .wav,2.838367,2.777778,1.583333
11000Hz_1,MVDR,5,bubble 13 11000Hz .wav,0.141639,-0.027778,0.861111
11000Hz_1,MUSIC,5,bubble 13 11000Hz .wav,3.215750,-1.083333,4.027778
11000Hz_1,MUSIC_CSDM,5,bubble 13 11000Hz .wav,0.462314,-0.388889,0.750000
11000Hz_1,CBF,0,bubble 13 11000Hz .wav,2.838367,2.777778,1.583333
11000Hz_1,MVDR,0,bubble 13 11000Hz .wav,1.850300,-1.833333,1.250000
11000Hz_1,MUSIC,0,bubble 13 11000Hz .wav,0.500000,0.000000,1.500000
11000Hz_1,MUSIC_CSDM,0,bubble 13 11000Hz .wav,1.850300,-1.833333,1.250000
11000Hz_1,CBF,-5,bubble 13 11000Hz .wav,1.703528,-1.555556,1.694444
11000Hz_1,MVDR,-5,bubble 13 11000Hz .wav,1.198314,-0.833333,1.861111
11000Hz_1,MUSIC,-5,bubble 13 11000Hz .wav,0.964253,-0.722222,1.638889
11000Hz_1,MUSIC_CSDM,-5,bubble 13 11000Hz .wav,1.198314,-0.833333,1.861111
11000Hz_1,CBF,-10,bubble 13 11000Hz .wav,4.037345,-2.194444,4.388889
11000Hz_1,MVDR,-10,bubble 13 11000Hz .wav,2.533723,1.555556,3.000000
11000Hz_1,MUSIC,-10,bubble 13 11000Hz .wav,5.192662,2.861111,5.333333
11000Hz_1,MUSIC_CSDM,-10,bubble 13 11000Hz .wav,2.533723,1.555556,3.000000
11000Hz_1,CBF,-15,bubble 13 11000Hz .wav,0.931695,0.416667,0.166667
11000Hz_1,MVDR,-15,bubble 13 11000Hz .wav,2.713705,2.500000,2.055556
11000Hz_1,MUSIC,-15,bubble 13 11000Hz .wav,1.144296,-1.138889,1.111111
11000Hz_1,MUSIC_CSDM,-15,bubble 13 11000Hz .wav,2.713705,2.500000,2.055556
11000Hz_1,CBF,-20,bubble 13 11000Hz .wav,1.110069,-0.944444,1.583333
11000Hz_1,MVDR,-20,bubble 13 11000Hz .wav,0.337931,0.055556,0.666667
11000Hz_1,MUSIC,-20,bubble 13 11000Hz .wav,0.816969,-0.250000,0.222222
11000Hz_1,MUSIC_CSDM,-20,bubble 13 11000Hz .wav,0.337931,0.055556,0.666667
11000Hz_1,CBF,clean,bubble 14 11000Hz .wav,2.838367,2.777778,1.583333
11000Hz_1,MVDR,clean,bubble 14 11000Hz .wav,0.141639,-0.027778,0.861111
11000Hz_1,MUSIC,clean,bubble 14 11000Hz .wav,4.228066,-0.222222,5.222222
11000Hz_1,MUSIC_CSDM,clean,bubble 14 11000Hz .wav,0.168966,-0.027778,0.833333
11000Hz_1,CBF,20,bubble 14 11000Hz .wav,2.838367,2.777778,1.583333
11000Hz_1,MVDR,20,bubble 14 11000Hz .wav,0.141639,-0.027778,0.861111
11000Hz_1,MUSIC,20,bubble 14 11000Hz .wav,2.667390,-0.388889,3.638889
11000Hz_1,MUSIC_CSDM,20,bubble 14 11000Hz .wav,0.168966,-0.027778,0.833333
11000Hz_1,CBF,15,bubble 14 11000Hz .wav,2.832789,2.777778,1.555556
11000Hz_1,MVDR,15,bubble 14 11000Hz .wav,0.141639,-0.027778,0.861111
11000Hz_1,MUSIC,15,bubble 14 11000Hz .wav,1.618041,-1.333333,0.083333
11000Hz_1,MUSIC_CSDM,15,bubble 14 11000Hz .wav,0.168966,-0.027778,0.833333
11000Hz_1,CBF,10,bubble 14 11000Hz .wav,1.662263,-1.638889,0.722222
11000Hz_1,MVDR,10,bubble 14 11000Hz .wav,0.141639,-0.027778,0.861111
11000Hz_1,MUSIC,10,bubble 14 11000Hz .wav,1.853633,0.611111,2.750000
11000Hz_1,MUSIC_CSDM,10,bubble 14 11000Hz .wav,0.168966,-0.027778,0.833333
11000Hz_1,CBF,5,bubble 14 11000Hz .wav,2.838367,2.777778,1.583333
11000Hz_1,MVDR,5,bubble 14 11000Hz .wav,0.141639,-0.027778,0.861111
11000Hz_1,MUSIC,5,bubble 14 11000Hz .wav,0.795435,-0.333333,1.722222
11000Hz_1,MUSIC_CSDM,5,bubble 14 11000Hz .wav,5.140690,2.583333,5.444444
11000Hz_1,CBF,0,bubble 14 11000Hz .wav,2.838367,2.777778,1.583333
11000Hz_1,MVDR,0,bubble 14 11000Hz .wav,0.141639,-0.027778,0.861111
11000Hz_1,MUSIC,0,bubble 14 11000Hz .wav,1.084757,0.055556,2.083333
11000Hz_1,MUSIC_CSDM,0,bubble 14 11000Hz .wav,0.492223,-0.138889,0.527778
11000Hz_1,CBF,-5,bubble 14 11000Hz .wav,0.754615,-0.083333,0.250000
11000Hz_1,MVDR,-5,bubble 14 11000Hz .wav,0.596414,0.277778,1.527778
11000Hz_1,MUSIC,-5,bubble 14 11000Hz .wav,1.702621,-1.694444,1.166667
11000Hz_1,MUSIC_CSDM,-5,bubble 14 11000Hz .wav,0.596414,0.277778,1.527778
11000Hz_1,CBF,-10,bubble 14 11000Hz .wav,0.385901,0.333333,1.194444
11000Hz_1,MVDR,-10,bubble 14 11000Hz .wav,0.892787,-0.888889,0.916667
11000Hz_1,MUSIC,-10,bubble 14 11000Hz .wav,3.807177,-0.472222,4.777778
11000Hz_1,MUSIC_CSDM,-10,bubble 14 11000Hz .wav,0.892787,-0.888889,0.916667
11000Hz_1,CBF,-15,bubble 14 11000Hz .wav,3.866004,0.194444,4.861111
11000Hz_1,MVDR,-15,bubble 14 11000Hz .wav,0.785674,0.111111,0.222222
11000Hz_1,MUSIC,-15,bubble 14 11000Hz .wav,1.372402,-1.111111,0.194444
11000Hz_1,MUSIC_CSDM,-15,bubble 14 11000Hz .wav,0.785674,0.111111,0.222222
11000Hz_1,CBF,-20,bubble 14 11000Hz .wav,1.945238,-0.055556,2.944444
